transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern
TXN04734,2026-02-20 21:58:30,USR00327,USR00047,8785.81,Grocery,P2M,Lucknow,Tablet,Paytm,0,none
TXN08107,2026-02-20 22:08:20,USR00418,USR00409,3714.85,Utilities,P2M,Kolkata,Web,BHIM,0,none
TXN02666,2026-02-20 22:10:35,USR00402,USR00074,1366.1,Utilities,P2P,Kolkata,Tablet,PhonePe,0,none
TXN05069,2026-02-20 22:17:42,USR00012,USR00043,852.62,Grocery,P2M,Pune,Android_Phone,GPay,0,none
TXN08096,2026-02-20 22:41:27,USR00010,USR00080,9232.57,Rent,P2M,Surat,Web,BHIM,0,none
TXN01904,2026-02-20 22:50:38,USR00331,USR00221,492.73,Education,P2P,Jaipur,Web,PhonePe,0,none
TXN09859,2026-02-21 02:02:04,USR00243,USR00320,15649.64,Utilities,P2P,Chennai,Android_Phone,Paytm,1,odd_hour
TXN07374,2026-02-21 06:05:44,USR00079,USR00269,255.35,P2P Transfer,P2P,Ahmedabad,Android_Phone,BHIM,0,none
TXN08846,2026-02-21 06:06:19,USR00437,USR00395,611.28,Utilities,P2M,Pune,iPhone,Paytm,0,none
TXN04217,2026-02-21 06:14:06,USR00066,USR00118,7713.79,Fuel,P2M,Nagpur,Tablet,Paytm,0,none
TXN04206,2026-02-21 06:21:56,USR00432,USR00036,124.05,Entertainment,P2M,Jaipur,Web,Paytm,0,none
TXN01944,2026-02-21 06:29:53,USR00279,USR00191,2825.27,Utilities,P2P,Delhi,iPhone,BHIM,0,none
TXN01603,2026-02-21 06:37:12,USR00000,USR00379,247.49,Utilities,P2P,Nagpur,iPhone,AmazonPay,0,none
TXN09552,2026-02-21 06:56:08,USR00450,USR00050,5505.69,Entertainment,P2P,Kolkata,iPhone,AmazonPay,1,high_amount
TXN03801,2026-02-21 07:03:08,USR00165,USR00214,176.7,Utilities,P2M,Mumbai,iPhone,PhonePe,0,none
TXN04037,2026-02-21 07:06:29,USR00346,USR00378,197.28,Grocery,P2M,Chennai,Android_Phone,AmazonPay,0,none
TXN01666,2026-02-21 07:24:36,USR00271,USR00254,299.61,Shopping,P2M,Nagpur,Tablet,PhonePe,0,none
TXN03026,2026-02-21 07:27:57,USR00009,USR00197,1324.92,Shopping,P2P,Lucknow,Tablet,AmazonPay,0,none
TXN02983,2026-02-21 07:36:35,USR00039,USR00115,11361.0,Rent,P2M,Surat,iPhone,GPay,0,none
TXN07352,2026-02-21 07:40:38,USR00022,USR00160,5806.37,Education,P2M,Hyderabad,Web,PhonePe,0,none
TXN06267,2026-02-21 07:47:01,USR00307,USR00335,7720.15,Education,P2M,Hyderabad,Web,Paytm,0,none
TXN03279,2026-02-21 07:51:31,USR00387,USR00113,1694.62,Education,P2P,Delhi,Tablet,Paytm,0,none
TXN06983,2026-02-21 08:19:08,USR00005,USR00189,8961.06,Healthcare,P2P,Surat,Tablet,Paytm,0,none
TXN06331,2026-02-21 08:51:45,USR00144,USR00287,197.25,Travel,P2P,Jaipur,Tablet,Paytm,0,none
TXN05746,2026-02-21 08:52:46,USR00483,USR00235,9501.75,Food Delivery,P2M,Nagpur,iPhone,AmazonPay,0,none
TXN08254,2026-02-21 09:02:46,USR00485,USR00395,1355.19,Rent,P2M,Hyderabad,iPhone,GPay,0,none
TXN09807,2026-02-21 09:11:26,USR00210,USR00078,3071.04,Shopping,P2M,Bengaluru,Web,BHIM,1,rapid_burst
TXN08365,2026-02-21 09:42:00,USR00384,USR00348,253.58,Shopping,P2P,Jaipur,Web,BHIM,0,none
TXN02646,2026-02-21 10:08:27,USR00190,USR00285,2336.62,Education,P2M,Kolkata,iPhone,AmazonPay,0,none
TXN05915,2026-02-21 10:10:22,USR00416,USR00148,8988.56,Fuel,P2M,Bengaluru,Android_Phone,BHIM,0,none
TXN00571,2026-02-21 10:22:00,USR00455,USR00285,2823.44,Healthcare,P2M,Chennai,iPhone,GPay,0,none
TXN06027,2026-02-21 10:29:33,USR00429,USR00049,4288.91,Travel,P2P,Kolkata,Web,GPay,0,none
TXN01601,2026-02-21 10:37:26,USR00176,USR00423,190.4,Entertainment,P2M,Bengaluru,iPhone,AmazonPay,0,none
TXN03124,2026-02-21 10:38:36,USR00476,USR00174,9473.41,Fuel,P2M,Delhi,Android_Phone,AmazonPay,0,none
TXN03043,2026-02-21 10:54:37,USR00112,USR00021,240.87,Utilities,P2M,Delhi,Web,BHIM,0,none
TXN03680,2026-02-21 11:02:20,USR00301,USR00025,1637.66,Rent,P2P,Mumbai,iPhone,Paytm,0,none
TXN03099,2026-02-21 11:08:48,USR00079,USR00466,111.75,Healthcare,P2M,Ahmedabad,Android_Phone,BHIM,0,none
TXN07612,2026-02-21 11:24:09,USR00018,USR00007,2749.51,Grocery,P2P,Mumbai,Android_Phone,PhonePe,0,none
TXN00545,2026-02-21 11:29:05,USR00195,USR00379,140.56,Rent,P2M,Pune,Android_Phone,BHIM,0,none
TXN09436,2026-02-21 11:30:08,USR00396,USR00103,7379.97,Food Delivery,P2P,Hyderabad,iPhone,PhonePe,1,rapid_burst
TXN01015,2026-02-21 11:49:20,USR00162,USR00153,1585.04,Rent,P2M,Kolkata,iPhone,AmazonPay,0,none
TXN04767,2026-02-21 12:10:15,USR00273,USR00406,4881.45,Healthcare,P2M,Surat,iPhone,BHIM,0,none
TXN01531,2026-02-21 12:27:54,USR00301,USR00016,1366.57,Entertainment,P2P,Mumbai,iPhone,Paytm,0,none
TXN03885,2026-02-21 12:41:21,USR00273,USR00195,8891.96,Healthcare,P2P,Surat,iPhone,BHIM,0,none
TXN03770,2026-02-21 12:48:45,USR00056,USR00141,5862.32,Shopping,P2P,Hyderabad,Web,PhonePe,0,none
TXN05447,2026-02-21 13:15:20,USR00305,USR00364,437.18,Grocery,P2P,Hyderabad,iPhone,Paytm,0,none
TXN06326,2026-02-21 13:25:14,USR00303,USR00457,127.37,Rent,P2P,Chennai,Web,GPay,0,none
TXN08336,2026-02-21 13:25:27,USR00421,USR00348,1508.95,Rent,P2P,Jaipur,Android_Phone,Paytm,0,none
TXN00408,2026-02-21 13:25:52,USR00421,USR00348,886.14,Rent,P2P,Jaipur,Android_Phone,Paytm,0,none
TXN04457,2026-02-21 13:29:27,USR00090,USR00007,323.37,Education,P2M,Jaipur,Tablet,Paytm,0,none
TXN05384,2026-02-21 13:30:33,USR00218,USR00419,342.29,Education,P2M,Nagpur,Web,BHIM,0,none
TXN08178,2026-02-21 13:37:35,USR00446,USR00350,3550.6,Rent,P2P,Pune,Android_Phone,GPay,0,none
TXN03844,2026-02-21 13:40:29,USR00290,USR00428,81.02,Travel,P2M,Ahmedabad,Tablet,GPay,0,none
TXN08407,2026-02-21 13:50:10,USR00355,USR00395,3261.02,Utilities,P2P,Delhi,Android_Phone,AmazonPay,0,none
TXN02758,2026-02-21 13:52:44,USR00497,USR00347,13884.82,Travel,P2P,Hyderabad,Web,BHIM,0,none
TXN01618,2026-02-21 14:01:04,USR00441,USR00357,35.42,Food Delivery,P2P,Chennai,Android_Phone,PhonePe,0,none
TXN09316,2026-02-21 14:06:00,USR00061,USR00326,12774.65,Entertainment,P2P,Nagpur,Web,BHIM,0,none
TXN01939,2026-02-21 14:21:49,USR00164,USR00087,88.74,Utilities,P2M,Lucknow,Android_Phone,BHIM,0,none
TXN03725,2026-02-21 14:52:45,USR00194,USR00411,6224.48,Healthcare,P2M,Delhi,Android_Phone,AmazonPay,0,none
TXN07071,2026-02-21 15:11:49,USR00002,USR00490,2119.06,P2P Transfer,P2M,Chennai,Tablet,Paytm,0,none
TXN01578,2026-02-21 15:13:10,USR00413,USR00176,230.21,P2P Transfer,P2M,Jaipur,Android_Phone,AmazonPay,0,none
TXN02816,2026-02-21 15:15:11,USR00175,USR00169,2013.19,Food Delivery,P2P,Bengaluru,Tablet,PhonePe,0,none
TXN02344,2026-02-21 15:17:04,USR00351,USR00362,432.9,Shopping,P2M,Ahmedabad,Web,AmazonPay,0,none
TXN09195,2026-02-21 15:17:08,USR00132,USR00062,6255.89,Utilities,P2M,Delhi,Tablet,PhonePe,0,none
TXN05017,2026-02-21 15:29:43,USR00384,USR00348,214.18,Grocery,P2P,Jaipur,Web,BHIM,0,none
TXN02852,2026-02-21 15:37:13,USR00222,USR00053,70.93,Fuel,P2M,Chennai,iPhone,Paytm,0,none
TXN05751,2026-02-21 15:38:20,USR00349,USR00263,15661.49,Fuel,P2P,Bengaluru,Android_Phone,BHIM,0,none
TXN07516,2026-02-21 15:48:04,USR00323,USR00134,695.28,Shopping,P2P,Pune,Tablet,PhonePe,0,none
TXN08659,2026-02-21 15:50:07,USR00233,USR00137,7888.02,Grocery,P2M,Lucknow,Android_Phone,AmazonPay,0,none
TXN09975,2026-02-21 16:19:17,USR00142,USR00034,20970.75,Healthcare,P2P,Mumbai,Web,Paytm,1,"new_device,rapid_burst"
TXN09426,2026-02-21 16:32:17,USR00366,USR00434,15639.56,Education,P2P,Nagpur,Web,BHIM,1,"new_location,new_receiver"
TXN05396,2026-02-21 16:34:57,USR00240,USR00108,620.55,P2P Transfer,P2P,Delhi,Web,BHIM,0,none
TXN05805,2026-02-21 16:36:17,USR00091,USR00119,109.03,Food Delivery,P2P,Surat,Tablet,GPay,0,none
TXN08810,2026-02-21 16:49:59,USR00436,USR00229,7426.75,Healthcare,P2M,Chennai,Web,GPay,0,none
TXN01143,2026-02-21 16:54:06,USR00411,USR00445,1961.61,Fuel,P2M,Chennai,Web,Paytm,0,none
TXN05945,2026-02-21 16:55:16,USR00091,USR00055,79.27,Healthcare,P2M,Surat,Tablet,GPay,0,none
TXN05938,2026-02-21 17:03:10,USR00433,USR00269,11331.78,Food Delivery,P2M,Jaipur,iPhone,AmazonPay,0,none
TXN00742,2026-02-21 17:05:35,USR00162,USR00153,1915.18,Education,P2P,Kolkata,iPhone,AmazonPay,0,none
TXN02786,2026-02-21 17:06:00,USR00246,USR00328,3509.06,Education,P2M,Kolkata,iPhone,GPay,0,none
TXN02419,2026-02-21 17:08:58,USR00105,USR00058,493.91,Food Delivery,P2P,Delhi,iPhone,Paytm,0,none
TXN03097,2026-02-21 17:13:23,USR00178,USR00031,337.95,Travel,P2M,Surat,Web,GPay,0,none
TXN03034,2026-02-21 17:19:49,USR00095,USR00327,65.04,P2P Transfer,P2M,Delhi,Tablet,GPay,0,none
TXN07047,2026-02-21 17:23:43,USR00044,USR00118,18781.38,Utilities,P2P,Chennai,Web,PhonePe,0,none
TXN01527,2026-02-21 17:26:36,USR00211,USR00044,12348.82,Entertainment,P2P,Hyderabad,Web,PhonePe,0,none
TXN07596,2026-02-21 17:36:38,USR00465,USR00022,1755.19,Shopping,P2P,Kolkata,iPhone,AmazonPay,0,none
TXN08650,2026-02-21 17:46:02,USR00412,USR00158,991.5,Healthcare,P2M,Jaipur,Tablet,GPay,0,none
TXN07447,2026-02-21 18:05:12,USR00218,USR00419,564.4,Education,P2P,Nagpur,Web,BHIM,0,none
TXN07226,2026-02-21 18:05:58,USR00439,USR00153,8695.39,Healthcare,P2M,Nagpur,Tablet,GPay,0,none
TXN03386,2026-02-21 18:06:08,USR00299,USR00096,281.32,Healthcare,P2M,Nagpur,Web,PhonePe,0,none
TXN07126,2026-02-21 18:11:32,USR00100,USR00164,1169.32,Food Delivery,P2P,Ahmedabad,Android_Phone,PhonePe,0,none
TXN01886,2026-02-21 18:17:48,USR00051,USR00055,14136.54,Education,P2P,Bengaluru,Android_Phone,Paytm,0,none
TXN07077,2026-02-21 18:21:59,USR00275,USR00336,12793.76,Grocery,P2M,Bengaluru,iPhone,PhonePe,0,none
TXN09676,2026-02-21 18:33:39,USR00197,USR00160,6432.61,Shopping,P2P,Bengaluru,Tablet,GPay,1,new_location
TXN09265,2026-02-21 18:35:52,USR00002,USR00110,1780.36,P2P Transfer,P2M,Chennai,Tablet,Paytm,0,none
TXN04392,2026-02-21 18:56:35,USR00138,USR00188,13797.79,Education,P2P,Surat,Android_Phone,BHIM,0,none
TXN04462,2026-02-21 19:07:23,USR00347,USR00474,1394.62,Grocery,P2P,Nagpur,Web,BHIM,0,none
TXN09100,2026-02-21 19:19:47,USR00478,USR00266,2972.71,Entertainment,P2M,Nagpur,Tablet,Paytm,0,none
TXN06401,2026-02-21 19:24:50,USR00094,USR00185,4129.77,Education,P2P,Pune,Web,GPay,0,none
TXN06053,2026-02-21 19:29:11,USR00287,USR00121,1981.02,P2P Transfer,P2P,Surat,Web,BHIM,0,none
TXN02491,2026-02-21 19:29:15,USR00127,USR00398,1161.0,Food Delivery,P2P,Surat,Web,AmazonPay,0,none
TXN08974,2026-02-21 19:35:41,USR00477,USR00469,187.62,Healthcare,P2P,Surat,Web,PhonePe,0,none
TXN00327,2026-02-21 19:37:02,USR00043,USR00248,1038.33,Grocery,P2M,Pune,Web,PhonePe,0,none
TXN00604,2026-02-21 19:38:17,USR00287,USR00121,3124.41,Utilities,P2P,Surat,Web,BHIM,0,none
TXN02950,2026-02-21 19:43:06,USR00121,USR00197,394.52,Food Delivery,P2P,Delhi,Web,AmazonPay,0,none
TXN09461,2026-02-21 19:59:13,USR00350,USR00433,164.81,Food Delivery,P2M,Bengaluru,iPhone,PhonePe,1,rapid_burst
TXN08068,2026-02-21 20:00:47,USR00133,USR00219,1573.33,Fuel,P2P,Surat,Android_Phone,GPay,0,none
TXN02718,2026-02-21 20:01:47,USR00356,USR00449,10826.83,Rent,P2M,Pune,Android_Phone,BHIM,0,none
TXN08032,2026-02-21 20:07:42,USR00264,USR00048,82.86,Fuel,P2M,Ahmedabad,Web,AmazonPay,0,none
TXN07926,2026-02-21 20:11:09,USR00240,USR00203,697.67,Healthcare,P2P,Delhi,Web,BHIM,0,none
TXN05695,2026-02-21 20:17:34,USR00053,USR00421,18285.79,Utilities,P2P,Mumbai,Web,Paytm,0,none
TXN02760,2026-02-21 20:26:09,USR00141,USR00038,16026.23,Utilities,P2P,Hyderabad,Tablet,BHIM,0,none
TXN01245,2026-02-21 20:27:24,USR00483,USR00235,15755.74,Education,P2P,Nagpur,iPhone,AmazonPay,0,none
TXN05859,2026-02-21 20:30:03,USR00062,USR00494,416.51,Fuel,P2M,Chennai,Tablet,BHIM,0,none
TXN00495,2026-02-21 20:46:53,USR00233,USR00137,12117.03,Grocery,P2P,Lucknow,Android_Phone,AmazonPay,0,none
TXN07470,2026-02-21 20:55:27,USR00464,USR00058,1880.6,Food Delivery,P2M,Nagpur,iPhone,BHIM,0,none
TXN06188,2026-02-21 21:14:13,USR00069,USR00117,2335.48,P2P Transfer,P2P,Lucknow,Web,AmazonPay,0,none
TXN04580,2026-02-21 21:27:18,USR00095,USR00327,59.28,Entertainment,P2P,Delhi,Tablet,GPay,0,none
TXN01596,2026-02-21 21:34:06,USR00414,USR00003,10365.77,Utilities,P2P,Hyderabad,Tablet,BHIM,0,none
TXN01054,2026-02-21 21:35:26,USR00392,USR00262,286.45,Shopping,P2M,Chennai,Web,Paytm,0,none
TXN02874,2026-02-21 21:59:19,USR00488,USR00358,127.68,Education,P2P,Bengaluru,Tablet,BHIM,0,none
TXN02817,2026-02-21 22:02:18,USR00304,USR00105,1705.14,Rent,P2P,Surat,iPhone,BHIM,0,none
TXN00369,2026-02-21 22:06:39,USR00150,USR00485,352.21,Shopping,P2P,Chennai,iPhone,AmazonPay,0,none
TXN09041,2026-02-21 22:27:59,USR00014,USR00283,2741.77,Fuel,P2P,Mumbai,Web,GPay,0,none
TXN05649,2026-02-21 22:44:15,USR00331,USR00338,204.02,P2P Transfer,P2P,Jaipur,Web,PhonePe,0,none
TXN07735,2026-02-21 22:46:23,USR00402,USR00491,2702.83,Entertainment,P2P,Kolkata,Tablet,PhonePe,0,none
TXN00499,2026-02-21 22:47:39,USR00119,USR00243,208.69,Fuel,P2M,Chennai,iPhone,GPay,0,none
TXN10081,2026-02-21 23:32:00,USR00365,USR00161,6332.91,Healthcare,P2M,Lucknow,iPhone,GPay,1,rapid_burst
TXN10082,2026-02-21 23:33:00,USR00365,USR00219,4532.23,Education,P2P,Lucknow,iPhone,GPay,1,rapid_burst
TXN10083,2026-02-21 23:36:00,USR00365,USR00161,4621.47,Rent,P2M,Lucknow,iPhone,GPay,1,rapid_burst
TXN08448,2026-02-22 06:12:34,USR00457,USR00313,7132.69,Healthcare,P2M,Lucknow,Web,GPay,0,none
TXN07286,2026-02-22 06:16:12,USR00399,USR00161,9431.51,Rent,P2M,Delhi,Tablet,PhonePe,0,none
TXN01725,2026-02-22 06:39:44,USR00288,USR00013,10291.9,Travel,P2M,Pune,Tablet,PhonePe,0,none
TXN05244,2026-02-22 06:54:22,USR00371,USR00189,435.71,Healthcare,P2M,Pune,Tablet,PhonePe,0,none
TXN06386,2026-02-22 06:56:51,USR00423,USR00496,571.4,Food Delivery,P2M,Hyderabad,iPhone,GPay,0,none
TXN08265,2026-02-22 07:50:29,USR00088,USR00465,1787.74,Rent,P2P,Lucknow,Android_Phone,Paytm,0,none
TXN08478,2026-02-22 08:02:25,USR00368,USR00018,1253.16,Healthcare,P2M,Lucknow,Android_Phone,AmazonPay,0,none
TXN05478,2026-02-22 08:06:57,USR00469,USR00308,585.2,Rent,P2M,Mumbai,iPhone,GPay,0,none
TXN01042,2026-02-22 08:13:01,USR00139,USR00217,2469.47,Rent,P2P,Jaipur,Web,GPay,0,none
TXN09580,2026-02-22 08:15:42,USR00483,USR00011,10493.29,Food Delivery,P2P,Nagpur,iPhone,AmazonPay,1,"new_receiver,rapid_burst"
TXN03577,2026-02-22 08:30:13,USR00451,USR00170,6091.17,P2P Transfer,P2M,Jaipur,iPhone,PhonePe,0,none
TXN04877,2026-02-22 08:34:45,USR00269,USR00066,242.91,Grocery,P2P,Mumbai,Android_Phone,BHIM,0,none
TXN03436,2026-02-22 08:43:58,USR00415,USR00216,8774.53,Utilities,P2P,Pune,Tablet,AmazonPay,0,none
TXN04476,2026-02-22 09:00:52,USR00105,USR00058,493.79,Travel,P2M,Delhi,iPhone,Paytm,0,none
TXN06343,2026-02-22 09:03:41,USR00249,USR00330,6873.75,Shopping,P2M,Nagpur,iPhone,PhonePe,0,none
TXN04031,2026-02-22 09:13:45,USR00026,USR00175,1535.68,Healthcare,P2P,Lucknow,Web,Paytm,0,none
TXN08095,2026-02-22 09:23:14,USR00032,USR00116,542.86,Entertainment,P2M,Chennai,Tablet,PhonePe,0,none
TXN09284,2026-02-22 09:27:50,USR00468,USR00307,10748.22,Utilities,P2M,Delhi,Tablet,AmazonPay,0,none
TXN09985,2026-02-22 09:37:04,USR00223,USR00247,421.53,Utilities,P2M,Chennai,Web,BHIM,1,new_location
TXN03480,2026-02-22 09:55:35,USR00293,USR00216,600.08,Rent,P2M,Bengaluru,iPhone,BHIM,0,none
TXN00149,2026-02-22 10:07:48,USR00263,USR00251,3627.53,Food Delivery,P2M,Pune,Android_Phone,PhonePe,0,none
TXN04325,2026-02-22 10:19:19,USR00499,USR00195,759.97,Travel,P2P,Surat,Tablet,BHIM,0,none
TXN04620,2026-02-22 10:22:25,USR00211,USR00067,7297.29,Utilities,P2P,Hyderabad,Web,PhonePe,0,none
TXN09981,2026-02-22 10:31:38,USR00034,USR00305,1536.62,Healthcare,P2M,Mumbai,iPhone,Paytm,1,new_device
TXN04144,2026-02-22 10:33:38,USR00172,USR00333,2114.51,P2P Transfer,P2M,Surat,Tablet,Paytm,0,none
TXN08965,2026-02-22 10:34:47,USR00056,USR00284,6713.84,Healthcare,P2P,Hyderabad,Web,PhonePe,0,none
TXN02515,2026-02-22 11:01:03,USR00135,USR00375,271.67,Utilities,P2P,Chennai,Android_Phone,GPay,0,none
TXN04479,2026-02-22 11:17:17,USR00485,USR00225,1101.49,Grocery,P2P,Hyderabad,iPhone,GPay,0,none
TXN06050,2026-02-22 11:24:08,USR00229,USR00261,13266.58,P2P Transfer,P2M,Nagpur,Web,AmazonPay,0,none
TXN05737,2026-02-22 11:49:28,USR00430,USR00050,4168.64,Rent,P2M,Delhi,iPhone,BHIM,0,none
TXN09713,2026-02-22 12:26:04,USR00221,USR00265,483.86,Entertainment,P2M,Lucknow,Tablet,AmazonPay,1,"new_location,new_device"
TXN08794,2026-02-22 12:47:30,USR00488,USR00456,124.82,Food Delivery,P2P,Bengaluru,Tablet,BHIM,0,none
TXN06079,2026-02-22 13:00:10,USR00040,USR00367,1981.57,Fuel,P2M,Ahmedabad,Android_Phone,BHIM,0,none
TXN06807,2026-02-22 13:05:50,USR00284,USR00295,17404.93,Entertainment,P2M,Delhi,Tablet,PhonePe,0,none
TXN02164,2026-02-22 13:12:12,USR00349,USR00263,12498.85,Grocery,P2P,Bengaluru,Android_Phone,BHIM,0,none
TXN06540,2026-02-22 13:15:20,USR00417,USR00052,10480.74,Travel,P2P,Mumbai,iPhone,PhonePe,0,none
TXN00422,2026-02-22 13:25:10,USR00087,USR00410,70.82,Utilities,P2M,Pune,Web,Paytm,0,none
TXN03474,2026-02-22 13:26:54,USR00330,USR00335,12593.3,Shopping,P2M,Delhi,Tablet,Paytm,0,none
TXN07198,2026-02-22 13:32:29,USR00447,USR00355,1155.41,Entertainment,P2P,Mumbai,Web,BHIM,0,none
TXN02162,2026-02-22 13:50:21,USR00354,USR00420,4395.43,Utilities,P2P,Hyderabad,Tablet,Paytm,0,none
TXN02037,2026-02-22 14:17:03,USR00112,USR00223,358.59,Utilities,P2P,Delhi,Web,BHIM,0,none
TXN03104,2026-02-22 14:26:34,USR00495,USR00306,10920.52,Rent,P2M,Kolkata,Web,AmazonPay,0,none
TXN03185,2026-02-22 14:40:08,USR00011,USR00078,17781.42,Grocery,P2M,Surat,Web,AmazonPay,0,none
TXN07119,2026-02-22 14:43:46,USR00200,USR00429,750.68,Shopping,P2M,Jaipur,Android_Phone,GPay,0,none
TXN07607,2026-02-22 15:03:16,USR00076,USR00437,5006.14,Travel,P2M,Delhi,iPhone,Paytm,0,none
TXN08526,2026-02-22 15:16:27,USR00036,USR00209,148.74,Fuel,P2P,Nagpur,Android_Phone,Paytm,0,none
TXN08551,2026-02-22 15:34:29,USR00483,USR00198,15090.8,Food Delivery,P2P,Nagpur,iPhone,AmazonPay,0,none
TXN07878,2026-02-22 15:37:58,USR00194,USR00389,3990.6,Food Delivery,P2M,Delhi,Android_Phone,AmazonPay,0,none
TXN00891,2026-02-22 15:43:37,USR00473,USR00314,12188.14,Utilities,P2M,Hyderabad,Web,AmazonPay,0,none
TXN05510,2026-02-22 15:47:28,USR00303,USR00132,89.56,Education,P2P,Chennai,Web,GPay,0,none
TXN09514,2026-02-22 15:51:45,USR00036,USR00209,210.56,Entertainment,P2M,Delhi,Android_Phone,Paytm,1,new_location
TXN09903,2026-02-22 15:51:59,USR00413,USR00240,278.0,P2P Transfer,P2M,Jaipur,iPhone,AmazonPay,1,new_device
TXN02615,2026-02-22 15:53:29,USR00106,USR00092,2048.38,Entertainment,P2M,Lucknow,Android_Phone,Paytm,0,none
TXN04440,2026-02-22 15:55:48,USR00206,USR00023,7924.91,Healthcare,P2P,Pune,iPhone,Paytm,0,none
TXN04274,2026-02-22 15:59:43,USR00276,USR00121,2292.03,P2P Transfer,P2M,Bengaluru,Web,Paytm,0,none
TXN01287,2026-02-22 16:03:12,USR00153,USR00125,2807.75,Fuel,P2P,Surat,Web,BHIM,0,none
TXN01958,2026-02-22 16:03:20,USR00220,USR00340,88.31,Entertainment,P2P,Delhi,Android_Phone,PhonePe,0,none
TXN03635,2026-02-22 16:10:15,USR00397,USR00434,1385.27,Rent,P2M,Jaipur,Android_Phone,Paytm,0,none
TXN00082,2026-02-22 16:13:08,USR00354,USR00012,4114.74,Entertainment,P2P,Hyderabad,Tablet,Paytm,0,none
TXN09570,2026-02-22 16:16:00,USR00143,USR00039,46419.65,Healthcare,P2M,Chennai,Web,Paytm,1,high_amount
TXN05955,2026-02-22 16:32:16,USR00394,USR00004,8899.58,Education,P2P,Chennai,iPhone,Paytm,0,none
TXN01257,2026-02-22 16:44:00,USR00104,USR00026,55.36,Healthcare,P2M,Surat,Web,Paytm,0,none
TXN04608,2026-02-22 16:45:13,USR00460,USR00160,566.8,Education,P2P,Lucknow,Android_Phone,AmazonPay,0,none
TXN01704,2026-02-22 16:47:02,USR00266,USR00054,15698.38,Rent,P2P,Lucknow,iPhone,PhonePe,0,none
TXN09687,2026-02-22 17:14:16,USR00468,USR00003,14913.11,Education,P2P,Delhi,Tablet,AmazonPay,1,rapid_burst
TXN05722,2026-02-22 17:38:53,USR00110,USR00112,247.77,Education,P2M,Jaipur,Tablet,GPay,0,none
TXN06217,2026-02-22 17:53:16,USR00401,USR00092,1673.4,Utilities,P2M,Chennai,Web,AmazonPay,0,none
TXN07019,2026-02-22 18:01:21,USR00455,USR00272,2000.99,Fuel,P2P,Chennai,iPhone,GPay,0,none
TXN05243,2026-02-22 18:17:36,USR00226,USR00219,5764.07,Shopping,P2M,Ahmedabad,iPhone,Paytm,0,none
TXN00188,2026-02-22 18:20:55,USR00432,USR00375,144.07,Rent,P2P,Jaipur,Web,Paytm,0,none
TXN06942,2026-02-22 18:45:36,USR00063,USR00288,4345.52,Travel,P2P,Bengaluru,Android_Phone,Paytm,0,none
TXN00292,2026-02-22 18:58:26,USR00410,USR00377,1688.21,Travel,P2M,Delhi,iPhone,BHIM,0,none
TXN05328,2026-02-22 18:58:34,USR00088,USR00046,1409.58,Healthcare,P2M,Lucknow,Android_Phone,Paytm,0,none
TXN07266,2026-02-22 19:14:36,USR00229,USR00198,17174.49,P2P Transfer,P2P,Nagpur,Web,AmazonPay,0,none
TXN07806,2026-02-22 19:21:06,USR00303,USR00457,104.19,Entertainment,P2M,Chennai,Web,GPay,0,none
TXN02823,2026-02-22 20:11:15,USR00067,USR00115,529.2,P2P Transfer,P2M,Kolkata,iPhone,PhonePe,0,none
TXN05004,2026-02-22 20:20:50,USR00467,USR00278,4049.21,Grocery,P2P,Mumbai,Web,GPay,0,none
TXN03698,2026-02-22 20:32:28,USR00016,USR00181,124.38,P2P Transfer,P2M,Surat,Android_Phone,GPay,0,none
TXN03599,2026-02-22 20:35:03,USR00245,USR00374,2347.16,Rent,P2M,Delhi,Tablet,GPay,0,none
TXN08532,2026-02-22 20:44:01,USR00339,USR00063,8942.19,Travel,P2M,Mumbai,Tablet,AmazonPay,0,none
TXN03897,2026-02-22 20:44:59,USR00339,USR00456,4665.62,Fuel,P2P,Mumbai,Tablet,AmazonPay,0,none
TXN01312,2026-02-22 20:45:21,USR00187,USR00117,3229.19,Fuel,P2M,Jaipur,Tablet,PhonePe,0,none
TXN04376,2026-02-22 20:53:02,USR00130,USR00191,504.25,P2P Transfer,P2M,Kolkata,iPhone,GPay,0,none
TXN07821,2026-02-22 20:59:10,USR00124,USR00403,1774.68,Healthcare,P2M,Delhi,iPhone,AmazonPay,0,none
TXN08823,2026-02-22 21:20:05,USR00042,USR00486,2347.78,Fuel,P2M,Surat,Tablet,BHIM,0,none
TXN03258,2026-02-22 21:27:23,USR00418,USR00409,2855.21,Travel,P2P,Kolkata,Web,BHIM,0,none
TXN03050,2026-02-22 21:35:21,USR00108,USR00369,6298.51,Healthcare,P2P,Chennai,Tablet,Paytm,0,none
TXN06169,2026-02-22 21:40:15,USR00191,USR00076,102.0,Travel,P2P,Jaipur,Tablet,Paytm,0,none
TXN06427,2026-02-22 21:46:28,USR00092,USR00019,11050.42,Food Delivery,P2M,Bengaluru,Android_Phone,Paytm,0,none
TXN01742,2026-02-22 21:49:11,USR00027,USR00170,143.37,P2P Transfer,P2M,Mumbai,Web,PhonePe,0,none
TXN00071,2026-02-22 21:55:12,USR00121,USR00129,533.61,Shopping,P2P,Delhi,Web,AmazonPay,0,none
