transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,is_fraud_simulated,fraud_pattern,hour,day_of_week,historical_avg_amount,amount_deviation,transactions_last_hour,average_transaction_amount,time_since_last_transaction,recipient_frequency,device_changed,location_changed,iqr_flag,isolation_forest_flag,isolation_forest_score
TXN07954,2026-02-28 10:19:37,USR00296,USR00335,367.08,Rent,P2P,Kolkata,Web,AmazonPay,0,none,10,5,411.3025,-0.2915022816348834,0,411.3025,13002.816666666668,6,0,0,0,0,0.11157746264906315
TXN06528,2026-02-28 10:28:59,USR00088,USR00465,3137.15,Travel,P2M,Lucknow,Android_Phone,Paytm,0,none,10,5,4091.975714285715,-0.1979075521112871,0,4091.975714285715,1847.0333333333333,3,0,0,0,0,0.14945287609023628
TXN06743,2026-02-28 10:30:03,USR00136,USR00093,615.7,Food Delivery,P2M,Nagpur,Tablet,BHIM,0,none,10,5,799.2358333333335,-0.2147434111451557,0,799.2358333333335,15768.166666666666,4,0,0,0,0,0.12131291763656865
TXN06154,2026-02-28 10:42:53,USR00060,USR00184,1508.97,Rent,P2M,Delhi,Web,PhonePe,0,none,10,5,1241.2193333333337,0.6969786681101876,0,1241.2193333333337,3638.033333333333,3,0,0,0,0,0.1500313022161141
TXN07454,2026-02-28 10:47:22,USR00020,USR00029,452.83,Travel,P2M,Lucknow,Android_Phone,BHIM,0,none,10,5,810.5971428571429,-0.3504531164828282,0,810.5971428571429,3771.4666666666662,2,0,0,0,0,0.15706788395179544
TXN02726,2026-02-28 10:47:58,USR00237,USR00470,296.08,Travel,P2M,Bengaluru,Android_Phone,PhonePe,0,none,10,5,252.155,0.6375853671855579,0,252.155,29517.616666666665,2,0,0,0,0,0.032045081513708884
TXN05171,2026-02-28 11:15:54,USR00400,USR00175,244.5,Fuel,P2M,Pune,Web,Paytm,0,none,11,5,671.1691666666667,-2.696512394833638,0,671.1691666666667,3072.85,0,0,0,1,0,0.13489386421953453
TXN07750,2026-02-28 11:18:45,USR00274,USR00015,14534.98,Utilities,P2M,Mumbai,iPhone,Paytm,0,none,11,5,14059.756,0.1433466572407108,0,14059.756,5209.283333333334,1,0,0,0,0,0.11965029905650243
TXN02958,2026-02-28 11:32:39,USR00251,USR00030,15864.71,Travel,P2P,Mumbai,Android_Phone,BHIM,0,none,11,5,12848.679999999998,1.0755358738066951,0,12848.679999999998,14263.75,4,0,0,1,0,0.0787614377770578
TXN09250,2026-02-28 11:42:06,USR00231,USR00334,2061.36,P2P Transfer,P2M,Pune,iPhone,BHIM,0,none,11,5,1581.9625000000003,0.9602723285049424,0,1581.9625000000003,1743.4166666666667,5,0,0,0,0,0.13978400308541428
TXN02832,2026-02-28 11:48:23,USR00352,USR00452,484.41,Education,P2M,Jaipur,Tablet,Paytm,0,none,11,5,541.69375,-0.4259037982277567,0,541.69375,6776.216666666666,3,0,0,0,0,0.15149945043411056
TXN08809,2026-02-28 11:48:42,USR00229,USR00214,14573.69,Utilities,P2P,Nagpur,Web,AmazonPay,0,none,11,5,12446.084705882353,0.9054088130168296,0,12446.084705882353,8194.1,7,0,0,0,0,0.07849672484669018
TXN08417,2026-02-28 12:19:01,USR00472,USR00029,7031.51,Healthcare,P2M,Nagpur,iPhone,AmazonPay,0,none,12,5,6381.4914285714285,0.6621787445833062,0,6381.4914285714285,4311.883333333333,4,0,0,0,0,0.14004989077101426
TXN04040,2026-02-28 12:27:38,USR00313,USR00041,1650.43,Utilities,P2P,Chennai,iPhone,Paytm,0,none,12,5,1915.2870000000005,-0.6079063620639317,0,1915.2870000000005,15602.983333333334,2,0,0,0,0,0.12926870706966143
TXN07971,2026-02-28 12:31:53,USR00462,USR00470,2833.58,Rent,P2P,Hyderabad,Web,GPay,0,none,12,5,2351.2966666666666,0.7135019513642016,0,2351.2966666666666,1284.6333333333334,1,0,0,0,0,0.15112901565915976
TXN09652,2026-02-28 12:36:21,USR00256,USR00134,12351.62,Rent,P2M,Pune,Web,AmazonPay,1,"new_location,high_amount",12,5,864.6942857142859,45.84580748450063,0,864.6942857142859,17633.816666666666,6,0,1,1,1,-0.1591153058361061
TXN00756,2026-02-28 12:41:09,USR00389,USR00314,102.91,Food Delivery,P2P,Mumbai,iPhone,GPay,0,none,12,5,178.956,-0.3479216248043124,0,178.956,23683.3,4,0,0,0,0,0.06897037918716692
TXN05149,2026-02-28 12:57:14,USR00396,USR00103,6607.6,Entertainment,P2M,Hyderabad,iPhone,PhonePe,0,none,12,5,5972.867272727272,0.5305660715502901,0,5972.867272727272,4008.9666666666662,7,0,0,0,0,0.12451836468167576
TXN04268,2026-02-28 13:04:26,USR00424,USR00496,960.98,Healthcare,P2P,Surat,Android_Phone,GPay,0,none,13,5,1212.2345454545457,-0.878039040844539,0,1212.2345454545457,1756.7333333333331,2,0,0,0,0,0.15731507664180067
TXN02326,2026-02-28 13:06:15,USR00090,USR00007,479.89,Travel,P2M,Jaipur,Tablet,Paytm,0,none,13,5,416.8809677419355,0.4745952405110852,0,416.8809677419355,10056.8,9,0,0,0,0,0.08585999291466961
TXN00449,2026-02-28 13:14:04,USR00199,USR00180,2465.78,Entertainment,P2M,Ahmedabad,Tablet,PhonePe,0,none,13,5,2128.9645,0.542846916417752,0,2128.9645,2710.4333333333334,3,0,0,0,0,0.15376777047397816
TXN07695,2026-02-28 13:22:25,USR00318,USR00464,637.86,Fuel,P2P,Pune,Web,BHIM,0,none,13,5,553.1621428571428,0.7134303768379753,0,553.1621428571428,11622.016666666666,4,0,0,0,0,0.14076849139808112
TXN00004,2026-02-28 13:32:27,USR00319,USR00258,800.83,Healthcare,P2M,Nagpur,iPhone,PhonePe,0,none,13,5,1345.229375,-2.176242127470845,0,1345.229375,26241.466666666667,3,0,0,0,0,0.042880324791712165
TXN07312,2026-02-28 13:43:18,USR00018,USR00474,3459.39,Utilities,P2M,Mumbai,Android_Phone,PhonePe,0,none,13,5,4733.303333333333,-0.8015239759245801,0,4733.303333333333,1594.3,4,0,0,0,0,0.14841883705188297
TXN01557,2026-02-28 13:46:37,USR00394,USR00004,8289.61,Entertainment,P2M,Chennai,iPhone,Paytm,0,none,13,5,13165.28857142857,-0.3513271854003866,0,13165.28857142857,5552.966666666666,5,0,0,0,0,0.13321598879688618
TXN00619,2026-02-28 13:58:41,USR00218,USR00434,421.3,Food Delivery,P2P,Nagpur,Web,BHIM,0,none,13,5,762.659,-0.2815207695149707,0,762.659,9833.483333333334,10,0,0,0,0,0.07012334076374716
TXN07356,2026-02-28 14:02:00,USR00402,USR00409,3386.65,Grocery,P2P,Kolkata,Tablet,PhonePe,0,none,14,5,2070.729473684211,2.3994299685024707,0,2070.729473684211,5502.566666666667,8,0,0,0,0,0.09676558873110463
TXN02434,2026-02-28 14:07:33,USR00346,USR00378,292.71,Shopping,P2M,Chennai,Android_Phone,AmazonPay,0,none,14,5,174.20363636363638,3.7292161825498624,0,174.20363636363638,10501.066666666668,3,0,0,1,0,0.11551751086648498
TXN06088,2026-02-28 14:08:16,USR00151,USR00257,239.37,Entertainment,P2M,Surat,iPhone,PhonePe,0,none,14,5,257.25666666666666,-0.2466917776107365,0,257.25666666666666,7504.6,3,0,0,0,0,0.15036057784680473
TXN01749,2026-02-28 14:14:05,USR00101,USR00150,52.63,Fuel,P2M,Kolkata,Web,GPay,0,none,14,5,56.18294117647059,-0.2847682490046954,0,56.18294117647059,2791.8166666666666,1,0,0,0,0,0.15257773165233346
TXN09631,2026-02-28 14:14:24,USR00255,USR00209,38232.51,Fuel,P2M,Bengaluru,Web,Paytm,1,"high_amount,new_receiver",14,5,5103.834000000001,37.32157410191068,0,5103.834000000001,2376.1833333333334,0,0,0,1,1,-0.05628140037677243
TXN06615,2026-02-28 14:15:13,USR00448,USR00355,6113.94,Travel,P2P,Jaipur,Web,GPay,0,none,14,5,7771.55875,-0.919042028187079,0,7771.55875,3153.366666666667,1,0,0,0,0,0.1429067134859371
TXN07701,2026-02-28 14:18:36,USR00346,USR00378,290.7,Travel,P2P,Chennai,Android_Phone,AmazonPay,0,none,14,5,184.07916666666668,2.385030046100505,1,184.07916666666668,11.05,4,0,0,1,0,0.04679917082089957
TXN01497,2026-02-28 14:33:51,USR00000,USR00379,212.79,Rent,P2M,Nagpur,iPhone,AmazonPay,0,none,14,5,241.30125,-0.5881362239301451,0,241.30125,1740.65,10,0,0,0,0,0.08428233390040801
TXN09067,2026-02-28 14:47:02,USR00367,USR00423,1688.84,Education,P2M,Surat,iPhone,AmazonPay,0,none,14,5,1472.1675,1.0583896835168054,0,1472.1675,4745.883333333333,2,0,0,0,0,0.1541569077748257
TXN08045,2026-02-28 14:48:16,USR00159,USR00291,5995.59,Education,P2P,Kolkata,Android_Phone,PhonePe,0,none,14,5,7474.739166666666,-0.7585031173897037,0,7474.739166666666,11686.033333333333,12,0,0,0,0,0.030331256117505256
TXN01389,2026-02-28 14:59:59,USR00072,USR00165,2160.75,Food Delivery,P2P,Delhi,Tablet,BHIM,0,none,14,5,2370.710909090909,-0.5579449005931834,0,2370.710909090909,2927.3166666666666,2,0,0,0,0,0.15630349528387966
TXN05103,2026-02-28 15:02:18,USR00099,USR00314,1839.29,Entertainment,P2M,Ahmedabad,Android_Phone,AmazonPay,0,none,15,5,2339.986666666666,-0.1756875928655644,0,2339.986666666666,3217.883333333333,0,0,0,0,0,0.1532992693489168
TXN09030,2026-02-28 15:09:24,USR00498,USR00027,9861.96,Rent,P2P,Mumbai,Web,GPay,0,none,15,5,21194.70307692308,-0.5500627012594119,0,21194.70307692308,7739.416666666667,6,0,0,0,0,0.11476288655415184
TXN02686,2026-02-28 15:11:29,USR00468,USR00451,14239.17,Rent,P2M,Delhi,Tablet,AmazonPay,0,none,15,5,10325.542142857144,1.4954193008137289,0,10325.542142857144,2516.766666666667,1,0,0,0,0,0.11686913887575029
TXN05133,2026-02-28 15:20:42,USR00378,USR00298,361.44,Healthcare,P2P,Pune,iPhone,PhonePe,0,none,15,5,444.8775,-0.5698519487585485,0,444.8775,13520.133333333331,1,0,0,0,0,0.13671054732115545
TXN00479,2026-02-28 15:43:09,USR00133,USR00367,1459.46,Shopping,P2P,Surat,Android_Phone,GPay,0,none,15,5,1222.3335294117646,0.955221236090613,0,1222.3335294117646,5919.283333333334,1,0,0,0,0,0.15318679193960377
TXN03817,2026-02-28 15:56:04,USR00304,USR00105,1946.08,Shopping,P2P,Surat,iPhone,BHIM,0,none,15,5,1531.22,1.863068661759308,0,1531.22,4995.4,2,0,0,0,0,0.1498874570502971
TXN01511,2026-02-28 16:22:39,USR00171,USR00169,2752.07,Entertainment,P2M,Mumbai,iPhone,BHIM,0,none,16,5,3794.183076923077,-1.4666986254832253,0,3794.183076923077,1845.45,9,0,0,0,0,0.0859593188687579
TXN02259,2026-02-28 16:23:59,USR00343,USR00257,2828.97,Education,P2M,Nagpur,iPhone,Paytm,0,none,16,5,2434.408888888889,0.9810774547592244,0,2434.408888888889,4559.9,2,0,0,0,0,0.1523674124817569
TXN05248,2026-02-28 16:30:53,USR00379,USR00008,345.47,Healthcare,P2P,Pune,Android_Phone,AmazonPay,0,none,16,5,305.02250000000004,0.3829868643109693,0,305.02250000000004,1586.0333333333333,5,0,0,0,0,0.14370647546005288
TXN03037,2026-02-28 16:40:42,USR00126,USR00401,384.52,Rent,P2P,Ahmedabad,iPhone,AmazonPay,0,none,16,5,440.6011111111111,-0.8229414149104557,0,440.6011111111111,1984.3666666666663,0,0,0,0,0,0.1474593903746219
TXN08501,2026-02-28 16:43:55,USR00312,USR00027,566.57,Rent,P2P,Jaipur,Tablet,PhonePe,0,none,16,5,496.9971428571429,0.5184016271421802,0,496.9971428571429,4359.816666666667,4,0,0,0,0,0.15171621507272343
TXN06953,2026-02-28 16:57:55,USR00469,USR00471,565.4,Travel,P2P,Mumbai,iPhone,GPay,0,none,16,5,591.835,-0.1788551162081377,0,591.835,9170.966666666667,2,0,0,0,0,0.14583630631404865
TXN06153,2026-02-28 17:03:21,USR00112,USR00009,578.47,Grocery,P2M,Delhi,Web,BHIM,0,none,17,5,360.28000000000003,2.785750208858245,0,360.28000000000003,8806.3,3,0,0,1,0,0.12632154657808597
TXN06991,2026-02-28 17:07:07,USR00158,USR00055,379.68,Travel,P2P,Lucknow,Tablet,BHIM,0,none,17,5,475.3299999999999,-3.2908798888827078,0,475.3299999999999,15353.833333333334,2,0,0,1,0,0.10187443694322529
TXN02861,2026-02-28 17:24:39,USR00417,USR00144,9533.07,Rent,P2P,Mumbai,iPhone,PhonePe,0,none,17,5,17100.83125,-0.290007678945799,0,17100.83125,7837.133333333333,1,0,0,0,0,0.1348174405711618
TXN05393,2026-02-28 17:34:04,USR00294,USR00438,404.89,Entertainment,P2M,Delhi,Android_Phone,Paytm,0,none,17,5,425.66,-0.3938087033076881,0,425.66,13125.016666666666,2,0,0,0,0,0.13241712695867386
TXN08390,2026-02-28 17:35:26,USR00141,USR00038,15441.02,Grocery,P2P,Hyderabad,Tablet,BHIM,0,none,17,5,15409.133333333337,0.0057099485970559,0,15409.133333333337,9909.283333333333,5,0,0,1,0,0.09115373146007377
TXN01167,2026-02-28 17:42:06,USR00395,USR00111,920.26,Fuel,P2M,Delhi,Web,AmazonPay,0,none,17,5,1394.49,-2.219022152840566,0,1394.49,20728.016666666663,2,0,0,0,0,0.08220616688012145
TXN04690,2026-02-28 18:00:51,USR00208,USR00118,513.4,Fuel,P2P,Mumbai,Web,GPay,0,none,18,5,396.3423529411765,1.689916400125324,0,396.3423529411765,3082.016666666667,9,0,0,0,0,0.08181156490124591
TXN05801,2026-02-28 18:09:14,USR00299,USR00226,408.26,Rent,P2P,Nagpur,Web,PhonePe,0,none,18,5,376.8911764705882,0.3113711621822251,0,376.8911764705882,5941.866666666667,3,0,0,0,0,0.1482433241189015
TXN02160,2026-02-28 18:16:17,USR00455,USR00272,3118.13,Grocery,P2P,Chennai,iPhone,GPay,0,none,18,5,2767.9884615384613,0.4983336621236506,0,2767.9884615384613,8654.933333333332,10,0,0,0,0,0.06107831207953446
TXN06085,2026-02-28 18:45:17,USR00308,USR00369,4065.66,Rent,P2M,Surat,Tablet,BHIM,0,none,18,5,2849.76,2.0390812931387323,0,2849.76,4321.833333333333,3,0,0,0,0,0.13192957960683532
TXN08676,2026-02-28 18:47:49,USR00469,USR00308,676.24,Healthcare,P2P,Mumbai,iPhone,GPay,0,none,18,5,590.0726666666667,0.6028145416645109,0,590.0726666666667,109.9,3,0,0,0,0,0.14444224729133143
TXN01772,2026-02-28 18:48:38,USR00167,USR00098,6478.32,Travel,P2M,Lucknow,Web,Paytm,0,none,18,5,9363.607777777775,-1.400415226586673,0,9363.607777777775,2978.733333333333,2,0,0,0,0,0.13872376256436286
TXN08853,2026-02-28 18:50:54,USR00072,USR00496,2181.84,P2P Transfer,P2P,Delhi,Tablet,BHIM,0,none,18,5,2353.214166666666,-0.4696032848758733,0,2353.214166666666,230.91666666666663,2,0,0,0,0,0.14758568849775605
TXN03465,2026-02-28 19:01:26,USR00301,USR00025,1463.56,Food Delivery,P2M,Mumbai,iPhone,Paytm,0,none,19,5,1483.6215384615386,-0.0955483460524905,0,1483.6215384615386,10473.533333333333,8,0,0,0,0,0.08479903341629369
TXN01709,2026-02-28 19:04:20,USR00078,USR00242,2887.97,Food Delivery,P2P,Mumbai,Tablet,BHIM,0,none,19,5,2072.165833333333,1.7928574069481642,0,2072.165833333333,1653.15,3,0,0,0,0,0.13329169604996804
TXN04960,2026-02-28 19:10:06,USR00276,USR00121,2324.57,Food Delivery,P2M,Bengaluru,Web,Paytm,0,none,19,5,2553.4764285714286,-0.5912471455641379,0,2553.4764285714286,1424.9,5,0,0,0,0,0.1350347445961388
TXN04957,2026-02-28 19:12:27,USR00494,USR00476,11087.67,P2P Transfer,P2P,Bengaluru,iPhone,AmazonPay,0,none,19,5,13709.109333333334,-0.1310475729177256,0,13709.109333333334,1830.9,4,0,0,0,0,0.123191141793839
TXN06695,2026-02-28 19:12:34,USR00362,USR00092,205.42,Entertainment,P2P,Pune,Web,AmazonPay,0,none,19,5,269.3588888888889,-0.7915403038003658,0,269.3588888888889,12084.916666666666,4,0,0,0,0,0.12056866204104943
TXN04309,2026-02-28 19:14:19,USR00206,USR00473,4979.41,Healthcare,P2M,Pune,iPhone,Paytm,0,none,19,5,5993.498181818183,-0.6428643769036905,0,5993.498181818183,6020.383333333333,0,0,0,0,0,0.13052451559414485
TXN02343,2026-02-28 19:19:43,USR00283,USR00000,15068.64,Entertainment,P2M,Chennai,Android_Phone,GPay,0,none,19,5,10112.792,1.7047099626114657,0,10112.792,14984.95,4,0,0,0,0,0.06596719525637096
TXN05303,2026-02-28 19:27:18,USR00038,USR00407,353.9,Education,P2P,Jaipur,iPhone,PhonePe,0,none,19,5,373.269,-0.1936446406763072,0,373.269,5604.95,2,0,0,0,0,0.14906781012412368
TXN03702,2026-02-28 19:29:55,USR00391,USR00294,96.47,Healthcare,P2P,Pune,Web,GPay,0,none,19,5,95.97666666666666,0.0237873232764479,0,95.97666666666666,4530.633333333333,0,0,0,0,0,0.14075679585973505
TXN07417,2026-02-28 19:58:36,USR00170,USR00315,10211.37,Utilities,P2M,Bengaluru,Web,AmazonPay,0,none,19,5,11862.912727272727,-0.4717033804915039,0,11862.912727272727,11955.05,5,0,0,0,0,0.10075332665508707
TXN05607,2026-02-28 20:14:37,USR00301,USR00025,1964.27,Travel,P2P,Mumbai,iPhone,Paytm,0,none,20,5,1482.1885714285715,2.381936201966957,0,1482.1885714285715,73.18333333333334,9,0,0,0,0,0.05865735773142117
TXN02642,2026-02-28 20:19:37,USR00038,USR00491,329.69,Entertainment,P2P,Jaipur,iPhone,PhonePe,0,none,20,5,371.5081818181818,-0.4377445932433191,1,371.5081818181818,52.31666666666667,3,0,0,1,0,0.04708824576849091
TXN08037,2026-02-28 20:23:25,USR00339,USR00337,11359.41,Shopping,P2M,Mumbai,Tablet,AmazonPay,0,none,20,5,13956.942,-0.118005154459388,0,13956.942,7175.3,4,0,0,0,0,0.1140554281876397
TXN04783,2026-02-28 20:31:27,USR00366,USR00375,21547.93,Education,P2M,Chennai,Web,BHIM,0,none,20,5,13585.727692307692,2.2814493275633163,0,13585.727692307692,3060.9166666666665,6,0,0,1,0,0.0452718849907634
TXN10076,2026-02-28 20:35:00,USR00406,USR00074,453.99,Healthcare,P2P,Lucknow,Tablet,PhonePe,1,rapid_burst,20,5,439.389,0.2036317715771284,0,439.389,4233.25,2,0,0,0,0,0.14916995845725423
TXN10077,2026-02-28 20:38:00,USR00406,USR00074,760.68,Entertainment,P2M,Lucknow,Tablet,PhonePe,1,rapid_burst,20,5,440.7163636363636,4.67135507682932,1,440.7163636363636,3.0,3,0,0,1,0,0.018633052991192556
TXN10079,2026-02-28 20:38:00,USR00406,USR00237,503.83,Education,P2P,Lucknow,Tablet,PhonePe,1,rapid_burst,20,5,467.38,0.3310761419822732,2,467.38,0.0,1,0,0,1,0,0.01479663547950072
TXN10080,2026-02-28 20:39:00,USR00406,USR00323,690.92,Education,P2P,Lucknow,Tablet,PhonePe,1,rapid_burst,20,5,481.28857142857134,1.907305925838234,4,481.28857142857134,0.0,5,0,0,1,1,-0.060032122074133665
TXN10078,2026-02-28 20:39:00,USR00406,USR00323,625.65,Grocery,P2M,Lucknow,Tablet,PhonePe,1,rapid_burst,20,5,470.1838461538461,1.4636054819168502,3,470.1838461538461,1.0,4,0,0,1,1,-0.035845101760869524
TXN00159,2026-02-28 21:06:07,USR00075,USR00139,4110.34,Education,P2M,Ahmedabad,iPhone,BHIM,0,none,21,5,3742.22375,0.535666552146233,0,3742.22375,5772.683333333333,2,0,0,0,0,0.1250401820686906
TXN09001,2026-02-28 21:07:23,USR00080,USR00173,12682.74,P2P Transfer,P2P,Delhi,iPhone,BHIM,0,none,21,5,14581.725333333334,-0.802535267658897,0,14581.725333333334,11777.216666666667,1,0,0,0,0,0.08492865823127971
TXN05872,2026-02-28 21:07:27,USR00437,USR00395,741.22,Travel,P2M,Pune,iPhone,Paytm,0,none,21,5,492.7807142857142,2.093580038187934,0,492.7807142857142,7194.083333333333,4,0,0,0,0,0.11666539682056071
TXN07214,2026-02-28 21:15:49,USR00386,USR00260,329.57,Food Delivery,P2P,Delhi,iPhone,Paytm,0,none,21,5,526.6844444444445,-1.4261900532665868,0,526.6844444444445,840.8166666666667,6,0,0,0,0,0.11209761161769399
TXN02144,2026-02-28 21:25:37,USR00255,USR00399,5078.37,Rent,P2M,Bengaluru,Web,Paytm,0,none,21,5,8115.531818181818,-0.3176496778349291,0,8115.531818181818,431.2166666666666,2,0,0,0,0,0.12157310151156592
TXN00236,2026-02-28 21:31:07,USR00182,USR00262,1264.83,Utilities,P2P,Delhi,Tablet,BHIM,0,none,21,5,1592.4715384615386,-0.6441382179372686,0,1592.4715384615386,5023.883333333333,3,0,0,0,0,0.13305709717509545
TXN07277,2026-02-28 21:58:09,USR00117,USR00323,548.74,Education,P2M,Ahmedabad,Android_Phone,GPay,0,none,21,5,647.6328571428572,-0.6519377609056092,0,647.6328571428572,14100.15,4,0,0,0,0,0.10642987971558554
TXN07022,2026-02-28 22:10:10,USR00477,USR00242,215.47,Travel,P2M,Surat,Web,PhonePe,0,none,22,5,249.80684210526317,-0.4018162806548746,0,249.80684210526317,10234.483333333334,3,0,0,0,0,0.11593368519282438
TXN01065,2026-02-28 22:15:43,USR00295,USR00301,386.24,Education,P2P,Kolkata,Android_Phone,AmazonPay,0,none,22,5,425.7366666666667,-0.6018635636946168,0,425.7366666666667,11622.066666666668,5,0,0,0,0,0.10304391168059351
TXN07774,2026-02-28 22:20:35,USR00181,USR00031,1542.7,Rent,P2P,Delhi,Web,PhonePe,0,none,22,5,1087.961111111111,1.4575030607825343,0,1087.961111111111,13260.566666666668,1,0,0,0,0,0.09981030501345217
TXN06522,2026-02-28 22:26:57,USR00493,USR00246,145.83,Shopping,P2M,Jaipur,iPhone,GPay,0,none,22,5,95.46058823529413,1.7791552854982244,0,95.46058823529413,8049.95,4,0,0,0,0,0.10720953421202956
TXN01751,2026-03-01 06:00:13,USR00278,USR00090,567.28,Rent,P2P,Bengaluru,iPhone,Paytm,0,none,6,6,626.7184615384615,-0.4571822199198856,0,626.7184615384615,3326.6,0,0,0,0,0,0.11502226858368836
TXN05178,2026-03-01 06:01:09,USR00172,USR00387,739.36,Entertainment,P2P,Surat,Tablet,Paytm,0,none,6,6,2800.014444444444,-3.5532254391582216,0,2800.014444444444,9807.516666666666,4,0,0,1,0,0.07975924922086941
TXN08658,2026-03-01 06:04:35,USR00231,USR00334,1368.9,Fuel,P2P,Pune,iPhone,BHIM,0,none,6,6,1618.839230769231,-0.5035389560842605,0,1618.839230769231,1102.4833333333331,6,0,0,0,0,0.10340357968278319
TXN01889,2026-03-01 06:05:12,USR00360,USR00491,3076.96,Healthcare,P2M,Jaipur,Tablet,Paytm,0,none,6,6,2991.2657142857142,0.161217183091347,0,2991.2657142857142,18272.58333333333,5,0,0,0,0,0.05993363677129948
TXN06554,2026-03-01 06:06:15,USR00189,USR00148,11722.24,Rent,P2P,Mumbai,iPhone,AmazonPay,0,none,6,6,11716.808181818182,0.0023933180013974,0,11716.808181818182,17824.933333333334,6,0,0,0,0,0.02829632002080401
TXN06120,2026-03-01 06:24:23,USR00383,USR00161,165.99,Grocery,P2P,Kolkata,Android_Phone,BHIM,0,none,6,6,332.33444444444444,-0.3280241136530243,0,332.33444444444444,1358.1666666666667,3,0,0,0,0,0.12236641207406912
TXN00814,2026-03-01 06:26:52,USR00357,USR00027,10638.9,Utilities,P2P,Mumbai,Web,PhonePe,0,none,6,6,22111.945,-0.3362782710597211,0,22111.945,5508.6,5,0,0,0,0,0.08948926220635584
TXN03828,2026-03-01 06:33:14,USR00144,USR00467,197.74,Travel,P2P,Jaipur,Tablet,Paytm,0,none,6,6,245.94933333333333,-0.1392699429767839,0,245.94933333333333,1323.2666666666669,5,0,0,0,0,0.1130692774570431
TXN08486,2026-03-01 06:35:00,USR00209,USR00221,705.11,Entertainment,P2M,Pune,Tablet,PhonePe,0,none,6,6,887.9599999999999,-1.3588642699836184,0,887.9599999999999,5520.45,1,0,0,0,0,0.113503907526525
TXN03094,2026-03-01 06:37:34,USR00368,USR00464,886.02,P2P Transfer,P2M,Lucknow,Android_Phone,AmazonPay,0,none,6,6,1365.288,-2.184288396474556,0,1365.288,3845.366666666667,1,0,0,0,0,0.10678198578798709
TXN08392,2026-03-01 06:41:24,USR00245,USR00374,3089.99,P2P Transfer,P2M,Delhi,Tablet,GPay,0,none,6,6,2939.395384615385,0.1875436048233357,0,2939.395384615385,2830.15,4,0,0,0,0,0.1145553889371696
TXN06332,2026-03-01 07:13:16,USR00221,USR00265,598.94,Healthcare,P2P,Hyderabad,Android_Phone,AmazonPay,0,none,7,6,464.1941666666666,0.9155693999048392,0,464.1941666666666,6972.866666666667,6,0,0,0,0,0.10358541821838119
TXN02537,2026-03-01 07:15:00,USR00271,USR00349,176.32,Shopping,P2M,Nagpur,Tablet,PhonePe,0,none,7,6,228.3464285714286,-1.0023848398363226,0,228.3464285714286,1439.05,2,0,0,0,0,0.12859445857589757
TXN04181,2026-03-01 07:27:34,USR00354,USR00466,3437.29,Food Delivery,P2P,Hyderabad,Tablet,Paytm,0,none,7,6,4581.152499999999,-1.23105031823665,0,4581.152499999999,8670.933333333332,0,0,0,0,0,0.10401563370632055
TXN06965,2026-03-01 07:41:30,USR00144,USR00396,153.65,Rent,P2P,Jaipur,Tablet,Paytm,0,none,7,6,242.93625,-0.2662331544523377,0,242.93625,68.26666666666667,2,0,0,0,0,0.12420394419782332
TXN04008,2026-03-01 07:51:38,USR00488,USR00358,121.45,P2P Transfer,P2M,Bengaluru,Tablet,BHIM,0,none,7,6,159.89857142857142,-0.975611298881286,0,159.89857142857142,5780.0,4,0,0,0,0,0.12161203842514057
TXN09833,2026-03-01 07:53:01,USR00184,USR00193,13368.19,Healthcare,P2P,Jaipur,Android_Phone,GPay,1,new_receiver,7,6,10230.143,1.0007852150394103,0,10230.143,6594.083333333333,0,0,0,0,0,0.07937673013335844
TXN08163,2026-03-01 08:05:38,USR00026,USR00367,1816.64,Rent,P2P,Lucknow,Web,Paytm,0,none,8,6,1634.7764285714286,0.4243320021879352,0,1634.7764285714286,10011.883333333331,7,0,0,0,0,0.09706331411433655
TXN06651,2026-03-01 08:16:40,USR00105,USR00432,267.58,Utilities,P2P,Delhi,iPhone,Paytm,0,none,8,6,399.5185714285714,-1.2832055976390335,0,399.5185714285714,3454.883333333333,3,0,0,0,0,0.1333106582369024
TXN06196,2026-03-01 08:20:57,USR00124,USR00403,1524.52,Fuel,P2P,Delhi,iPhone,AmazonPay,0,none,8,6,1810.1676923076925,-0.7645946624254959,0,1810.1676923076925,9321.783333333333,3,0,0,0,0,0.12353729074615216
TXN00235,2026-03-01 08:27:07,USR00133,USR00073,1039.34,Grocery,P2M,Surat,Android_Phone,GPay,0,none,8,6,1235.507222222222,-0.7932764279632095,0,1235.507222222222,1003.9666666666668,1,0,0,0,0,0.1338997484918753
TXN04812,2026-03-01 08:28:39,USR00262,USR00325,2767.11,Travel,P2P,Mumbai,Tablet,GPay,0,none,8,6,2381.615833333333,0.7486479251881992,0,2381.615833333333,8899.033333333333,6,0,0,0,0,0.10294347744733612
TXN07028,2026-03-01 08:31:21,USR00075,USR00260,3420.66,Entertainment,P2M,Ahmedabad,iPhone,BHIM,0,none,8,6,3763.877647058824,-0.5105156196953905,0,3763.877647058824,685.2333333333333,5,0,0,0,0,0.1201681764461564
